Well_Name,Zone_Name,Depth,Top_Depth,Bottom_Depth,Porosity,Sw,Permeability,Vshale,Distance_to_OWC,Reservoir_Pressure,TVD_Depth,Is_Perforated,Initial_Rate,Production_Class
33P,ULBH_70,3148.6044,3148.5282,3148.6806,0.0001,1.0,,0.5698,0,,,False,,
33P,ULBH_70,3148.7568,3148.6806,3148.833,0.0001,1.0,,0.6734,0,,,False,,
33P,ULBH_70,3148.9092,3148.833,3148.9854,0.0001,1.0,,0.7858,0,,,False,,
33P,ULBH_70,3149.0616,3148.9854,3149.1378,0.0001,1.0,,0.8477,0,,,False,,
33P,ULBH_70,3149.214,3149.1378,3149.2902,0.0001,1.0,,0.8071,0,,,False,,
33P,ULBH_70,3149.3664,3149.2902,3149.4426,0.0001,1.0,,0.8713,0,,,False,,
33P,ULBH_70,3149.5188,3149.4426,3149.595,0.0001,1.0,,0.842,0,,,False,,
33P,ULBH_70,3149.6712,3149.5950000000003,3149.7474,0.0001,1.0,,0.7955,0,,,False,,
33P,ULBH_70,3149.8236,3149.7474,3149.8998,0.0001,1.0,,0.7495,0,,,False,,
33P,ULBH_70,3149.976,3149.8998,3150.0522,0.0001,1.0,,0.5604,0,,,False,,
33P,ULBH_70,3150.1284,3150.0522,3150.2046,0.0001,1.0,,0.6158,0,,,False,,
33P,ULBH_70,3150.2808,3150.2046,3150.357,0.0001,1.0,,0.5962,0,,,False,,
33P,ULBH_70,3150.4332,3150.357,3150.5094,0.0001,1.0,,0.5299,0,,,False,,
33P,ULBH_70,3150.5856,3150.5094,3150.6618,0.0001,1.0,,0.5245,0,,,False,,
33P,ULBH_70,3150.738,3150.6618,3150.8142,0.0001,1.0,,0.4927,0,,,False,,
33P,ULBH_70,3150.8904,3150.8142000000003,3150.9666,0.0001,1.0,,0.5127,0,,,False,,
33P,ULBH_70,3151.0428,3150.9666,3151.119,0.0001,1.0,,0.4493,0,,,False,,
33P,ULBH_70,3151.1952,3151.119,3151.2714,0.0001,1.0,,0.4655,0,,,False,,
33P,ULBH_70,3151.3476,3151.2714,3151.4238,0.0001,1.0,,0.4855,0,,,False,,
33P,ULBH_70,3151.5,3151.4238,3151.5762,0.0001,1.0,,0.4738,0,,,False,,
33P,ULBH_70,3151.6524,3151.5762,3151.7286,0.0001,1.0,,0.4655,0,,,False,,
33P,ULBH_70,3151.8048,3151.7286,3151.881,0.0001,1.0,,0.5282,0,,,False,,
33P,ULBH_70,3151.9572,3151.881,3152.0334,0.0001,1.0,,0.3963,0,,,False,,
33P,ULBH_70,3152.1096,3152.0334,3152.1858,0.0001,1.0,,0.3876,0,,,False,,
33P,ULBH_70,3152.262,3152.1858,3152.3382,0.0001,1.0,,0.4439,0,,,False,,
33P,ULBH_70,3152.4144,3152.3382,3152.4906,0.0001,1.0,,0.5444,0,,,False,,
33P,ULBH_70,3152.5668,3152.4906,3152.643,0.0001,1.0,,0.5449,0,,,False,,
33P,ULBH_70,3152.7192,3152.643,3152.7954,0.0001,1.0,,0.5381,0,,,False,,
33P,ULBH_70,3152.8716,3152.7954,3152.9478,0.0001,1.0,,0.6005,0,,,False,,
33P,ULBH_70,3153.024,3152.9478,3153.1002,0.0001,1.0,,0.671,0,,,False,,
33P,ULBH_70,3153.1764,3153.1002,3153.2526,0.0001,1.0,,0.5782,0,,,False,,
33P,ULBH_70,3153.3288,3153.2526,3153.405,0.0001,1.0,,0.5286,0,,,False,,
33P,ULBH_70,3153.4812,3153.405,3153.5574,0.0001,1.0,,0.4824,0,,,False,,
33P,ULBH_70,3153.6336,3153.5574,3153.7098,0.0463,1.0,,0.4231,0,,,False,,
33P,ULBH_70,3153.786,3153.7098,3153.8622,0.0987,1.0,,0.4096,0,,,False,,
33P,ULBH_70,3153.9384,3153.8622,3154.0146,0.0857,1.0,,0.5045,0,,,False,,
33P,ULBH_70,3154.0908,3154.0146,3154.167,0.0725,1.0,,0.516,0,,,False,,
33P,ULBH_70,3154.2432,3154.167,3154.3194,0.0589,1.0,,0.489,0,,,False,,
33P,ULBH_70,3154.3956,3154.3194,3154.4718,0.0412,1.0,,0.4893,0,,,False,,
33P,ULBH_70,3154.548,3154.4718,3154.6242,0.023,1.0,,0.5372,0,,,False,,
33P,ULBH_70,3154.7004,3154.6242,3154.7766,0.0115,1.0,,0.532,0,,,False,,
33P,ULBH_70,3154.8528,3154.7766,3154.929,0.0021,1.0,,0.5976,0,,,False,,
33P,ULBH_70,3155.0052,3154.929,3155.0814,0.0001,1.0,,0.5985,0,,,False,,
33P,ULBH_70,3155.1576,3155.0814,3155.2338,0.012,1.0,,0.5796,0,,,False,,
33P,ULBH_70,3155.31,3155.2338,3155.3862,0.0411,1.0,,0.6392,0,,,False,,
33P,ULBH_70,3155.4624,3155.3862,3155.5386,0.068,1.0,,0.6846,0,,,False,,
33P,ULBH_70,3155.6148,3155.5386,3155.691,0.0947,1.0,,0.5666,0,,,False,,
33P,ULBH_70,3155.7672,3155.691,3155.8434,0.0689,1.0,,0.5321,0,,,False,,
33P,ULBH_70,3155.9196,3155.8434,3155.9958,0.0406,1.0,,0.5405,0,,,False,,
33P,ULBH_70,3156.072,3155.9958,3156.1482,0.0253,1.0,,0.5553,0,,,False,,
33P,ULBH_70,3156.2244,3156.1482,3156.3006,0.0134,1.0,,0.4924,0,,,False,,
33P,ULBH_70,3156.3768,3156.3006,3156.453,0.0048,1.0,,0.513,0,,,False,,
33P,ULBH_70,3156.5292,3156.453,3156.6054,0.0001,1.0,,0.5636,0,,,False,,
33P,ULBH_70,3156.6816,3156.6054,3156.7578,0.0001,1.0,,0.6237,0,,,False,,
33P,ULBH_70,3156.834,3156.7578,3156.9102,0.0001,1.0,,0.6636,0,,,False,,
33P,ULBH_70,3156.9864,3156.9102,3157.0626,0.0001,1.0,,0.5704,0,,,False,,
33P,ULBH_70,3157.1388,3157.0626,3157.215,0.0001,1.0,,0.5775,0,,,False,,
33P,5.1_010,3157.2912,3157.215,3157.3674,0.0001,1.0,,0.5446,0,,,False,,
33P,5.1_010,3157.4436,3157.3674,3157.5198,0.0001,1.0,,0.5547,0,,,False,,
33P,5.1_010,3157.596,3157.5198,3157.6722,0.0001,1.0,,0.5288,0,,,False,,
33P,5.1_010,3157.7484,3157.6722,3157.8246,0.0001,1.0,,0.4802,0,,,False,,
33P,5.1_010,3157.9008,3157.8246,3157.977,0.0001,1.0,,0.5,0,,,False,,
33P,5.1_010,3158.0532,3157.977,3158.1294,0.0001,1.0,,0.4831,0,,,False,,
33P,5.1_010,3158.2056,3158.1294,3158.2818,0.0001,1.0,,0.4204,0,,,False,,
33P,5.1_010,3158.358,3158.2818,3158.4342,0.0554,1.0,,0.3695,0,,,False,,
33P,5.1_010,3158.5104,3158.4342,3158.5866,0.1504,0.4367,,0.3023,0,,,False,,
33P,5.1_010,3158.6628,3158.5866,3158.739,0.1652,0.3915,,0.2134,0,,,False,,
33P,5.1_010,3158.8152,3158.739,3158.8914,0.1731,0.3683,,0.1553,0,,,False,,
33P,5.1_010,3158.9676,3158.8914,3159.0438,0.1804,0.3483,,0.1537,0,,,False,,
33P,5.1_010,3159.12,3159.0438,3159.1962,0.1873,0.331,,0.1462,0,,,False,,
33P,5.1_010,3159.2724,3159.1962,3159.3486,0.1905,0.3211,,0.1342,0,,,False,,
33P,5.1_010,3159.4248,3159.3486,3159.501,0.1883,0.3207,,0.1634,0,,,False,,
33P,5.1_010,3159.5772,3159.501,3159.6534,0.1861,0.3215,,0.1611,0,,,False,,
33P,5.1_010,3159.7296,3159.6534,3159.8058,0.1838,0.3317,,0.2096,0,,,False,,
33P,5.1_010,3159.882,3159.8058,3159.9582,0.1815,0.3425,,0.2542,0,,,False,,
33P,5.1_010,3160.0344,3159.9582,3160.1106,0.1791,0.3541,,0.297,0,,,False,,
33P,5.1_010,3160.1868,3160.1106,3160.263,0.1766,0.3681,,0.328,0,,,False,,
33P,5.1_010,3160.3392,3160.263,3160.4154,0.1742,0.3857,,0.2883,0,,,False,,
33P,5.1_010,3160.4916,3160.4154,3160.5678,0.1682,0.4135,,0.2743,0,,,False,,
33P,5.1_010,3160.644,3160.5678,3160.7202,0.1607,0.4492,,0.2842,0,,,False,,
33P,5.1_010,3160.7964,3160.7202,3160.8726,0.1468,0.5118,,0.3185,0,,,False,,
33P,5.1_010,3160.9488,3160.8726,3161.025,0.1596,0.4858,,0.3188,0,,,False,,
33P,5.1_010,3161.1012,3161.025,3161.1774,0.1623,0.4912,,0.3938,0,,,False,,
33P,5.1_010,3161.2536,3161.1774,3161.3298,0.1573,0.5221,,0.4148,0,,,False,,
33P,5.1_010,3161.406,3161.3298,3161.4822,0.1452,0.5841,,0.3237,0,,,False,,
33P,5.1_010,3161.5584,3161.4822,3161.6346,0.1489,0.5884,,0.3212,0,,,False,,
33P,5.1_010,3161.7108,3161.6346,3161.787,0.1347,0.6648,,0.394,0,,,False,,
33P,5.1_010,3161.8632,3161.787,3161.9394,0.0961,0.9441,,0.4123,0,,,False,,
33P,5.1_010,3162.0156,3161.9394,3162.0918,0.0598,1.0,,0.4453,0,,,False,,
33P,5.1_010,3162.168,3162.0918,3162.2442,0.0702,1.0,,0.3476,0,,,False,,
33P,5.1_010,3162.3204,3162.2442,3162.3966,0.0775,1.0,,0.3311,0,,,False,,
33P,5.1_010,3162.4728,3162.3966,3162.549,0.084,0.9974,,0.295,0,,,False,,
33P,5.1_010,3162.6252,3162.549,3162.7014,0.0898,0.8971,,0.2477,0,,,False,,
33P,5.1_010,3162.7776,3162.7014,3162.8538,0.0947,0.821,,0.2539,0,,,False,,
33P,5.1_010,3162.93,3162.8538,3163.0062,0.1622,0.4613,,0.2892,0,,,False,,
33P,5.1_010,3163.0824,3163.0062,3163.1586,0.1723,0.421,,0.2317,0,,,False,,
33P,5.1_010,3163.2348,3163.1586,3163.311,0.1815,0.3879,,0.1867,0,,,False,,
33P,5.1_010,3163.3872,3163.311,3163.4634,0.1903,0.3599,,0.1289,0,,,False,,
33P,5.1_010,3163.5396,3163.4634,3163.6158,0.1987,0.3382,,0.107,0,,,False,,
33P,5.1_010,3163.692,3163.6158,3163.7682,0.2064,0.3231,,0.0609,0,,,False,,
33P,5.1_010,3163.8444,3163.7682,3163.9206,0.2116,0.3129,,0.0441,0,,,False,,
33P,5.1_010,3163.9968,3163.9206,3164.073,0.2074,0.3171,,0.0697,0,,,False,,
33P,5.1_010,3164.1492,3164.073,3164.2254,0.203,0.3274,,0.0847,0,,,False,,
33P,5.1_010,3164.3016,3164.2254,3164.3778,0.1983,0.3404,,0.0869,0,,,False,,
33P,5.1_010,3164.454,3164.3778,3164.5302,0.1933,0.3547,,0.126,0,,,False,,
33P,5.1_010,3164.6064,3164.5302,3164.6826,0.1881,0.3707,,0.1528,0,,,False,,
33P,5.1_010,3164.7588,3164.6826,3164.835,0.1883,0.3764,,0.1394,0,,,False,,
33P,5.1_010,3164.9112,3164.835,3164.9874,0.1914,0.3787,,0.072,0,,,False,,
33P,5.1_010,3165.0636,3164.9874,3165.1398,0.1945,0.3827,,0.0666,0,,,False,,
33P,5.1_010,3165.216,3165.1398,3165.2922,0.1974,0.3877,,0.0625,0,,,False,,
33P,5.1_010,3165.3684,3165.2922,3165.4446,0.1957,0.4026,,0.084,0,,,False,,
33P,5.1_010,3165.5208,3165.4446,3165.597,0.1941,0.4189,,0.0942,0,,,False,,
33P,5.1_010,3165.6732,3165.597,3165.7494,0.1924,0.432,,0.1089,0,,,False,,
33P,5.1_010,3165.8256,3165.7494,3165.9018,0.1907,0.4402,,0.1084,0,,,False,,
33P,5.1_010,3165.978,3165.9018,3166.0542,0.1889,0.4488,,0.1267,0,,,False,,
33P,5.1_010,3166.1304,3166.0542,3166.2066,0.1915,0.4472,,0.1255,0,,,False,,
33P,5.1_010,3166.2828,3166.2066,3166.359,0.1944,0.4434,,0.1129,0,,,False,,
33P,5.1_010,3166.4352,3166.359,3166.5114,0.1972,0.4395,,0.1156,0,,,False,,
33P,5.1_010,3166.5876,3166.5114,3166.6638,0.1999,0.4358,,0.0947,0,,,False,,
33P,5.1_010,3166.74,3166.6638,3166.8162,0.2025,0.4326,,0.1197,0,,,False,,
33P,5.1_010,3166.8924,3166.8162,3166.9686,0.2002,0.44,,0.0827,0,,,False,,
33P,5.1_010,3167.0448,3166.9686,3167.121,0.1966,0.4388,,0.0919,0,,,False,,
33P,5.1_010,3167.1972,3167.121,3167.2734,0.1929,0.4377,,0.0906,0,,,False,,
33P,5.1_010,3167.3496,3167.2734,3167.4258,0.189,0.4374,,0.0992,0,,,False,,
33P,5.1_010,3167.502,3167.4258,3167.5782,0.1925,0.4205,,0.0971,0,,,False,,
33P,5.1_010,3167.6544,3167.5782,3167.7306,0.1963,0.4042,,0.0831,0,,,False,,
33P,5.1_010,3167.8068,3167.7306,3167.883,0.2,0.3893,,0.079,0,,,False,,
33P,5.1_010,3167.9592,3167.883,3168.0354,0.2034,0.3755,,0.0663,0,,,False,,
33P,5.1_010,3168.1116,3168.0354,3168.1878,0.2057,0.3647,,0.0514,0,,,False,,
33P,5.1_010,3168.264,3168.1878,3168.3402,0.2025,0.3642,,0.06,0,,,False,,
33P,5.1_010,3168.4164,3168.3402,3168.4926,0.1992,0.3643,,0.0591,0,,,False,,
33P,5.1_010,3168.5688,3168.4926,3168.645,0.1957,0.3705,,0.0284,0,,,False,,
33P,5.1_010,3168.7212,3168.645,3168.7974,0.1921,0.3791,,0.0252,0,,,False,,
33P,5.1_010,3168.8736,3168.7974,3168.9498,0.1883,0.3884,,0.0648,0,,,False,,
33P,5.1_010,3169.026,3168.9498,3169.1022,0.1843,0.3976,,0.1205,0,,,False,,
33P,5.1_010,3169.1784,3169.1022,3169.2546,0.1802,0.3896,,0.1685,0,,,False,,
33P,5.1_010,3169.3308,3169.2546,3169.407,0.1794,0.3762,,0.1639,0,,,False,,
33P,5.1_010,3169.4832,3169.407,3169.5594,0.1828,0.3557,,0.1189,0,,,False,,
33P,5.1_010,3169.6356,3169.5594,3169.7118,0.186,0.3374,,0.1432,0,,,False,,
33P,5.1_010,3169.788,3169.7118,3169.8642,0.1855,0.3326,,0.139,0,,,False,,
33P,5.1_010,3169.9404,3169.8642,3170.0166,0.1847,0.345,,0.1625,0,,,False,,
33P,5.1_010,3170.0928,3170.0166,3170.169,0.184,0.3587,,0.1726,0,,,False,,
33P,5.1_010,3170.2452,3170.169,3170.3214,0.1836,0.3741,,0.1636,0,,,False,,
33P,5.1_010,3170.3976,3170.3214,3170.4738,0.1842,0.3903,,0.1488,0,,,False,,
33P,5.1_010,3170.55,3170.4738,3170.6262,0.1847,0.4088,,0.1457,0,,,False,,
33P,5.1_010,3170.7024,3170.6262,3170.7786,0.1853,0.4159,,0.1573,0,,,False,,
33P,5.1_010,3170.8548,3170.7786,3170.931,0.1858,0.4228,,0.1482,0,,,False,,
33P,5.1_010,3171.0072,3170.931,3171.0834,0.1874,0.4277,,0.153,0,,,False,,
33P,5.1_010,3171.1596,3171.0834,3171.2358,0.1901,0.4303,,0.1574,0,,,False,,
33P,5.1_010,3171.312,3171.2358,3171.3882,0.1928,0.431,,0.169,0,,,False,,
33P,5.1_010,3171.4644,3171.3882,3171.5406,0.187,0.4434,,0.1491,0,,,False,,
33P,5.1_010,3171.6168,3171.5406,3171.693,0.1752,0.4727,,0.1949,0,,,False,,
33P,5.1_010,3171.7692,3171.693,3171.8454,0.1644,0.503,,0.2328,0,,,False,,
33P,5.1_010,3171.9216,3171.8454,3171.9978,0.1658,0.4977,,0.2572,0,,,False,,
33P,5.1_010,3172.074,3171.9978,3172.1502,0.1648,0.4996,,0.2183,0,,,False,,
33P,5.1_010,3172.2264,3172.1502,3172.3026,0.1636,0.501,,0.2162,0,,,False,,
33P,5.1_010,3172.3788,3172.3026,3172.455,0.1674,0.4874,,0.1825,0,,,False,,
33P,5.1_010,3172.5312,3172.455,3172.6074,0.1713,0.4741,,0.1917,0,,,False,,
33P,5.1_010,3172.6836,3172.6074,3172.7598,0.1731,0.4679,,0.1805,0,,,False,,
33P,5.1_010,3172.836,3172.7598,3172.9122,0.1748,0.4627,,0.1847,0,,,False,,
33P,5.1_010,3172.9884,3172.9122,3173.0646,0.1765,0.4576,,0.2004,0,,,False,,
33P,5.1_010,3173.1408,3173.0646,3173.217,0.1782,0.4527,,0.1901,0,,,False,,
33P,5.1_010,3173.2932,3173.217,3173.3694,0.1805,0.4464,,0.1831,0,,,False,,
33P,5.1_010,3173.4456,3173.3694,3173.5218,0.1839,0.4348,,0.1387,0,,,False,,
33P,5.1_010,3173.598,3173.5218,3173.6742,0.1872,0.4232,,0.1389,0,,,False,,
33P,5.1_010,3173.7504,3173.6742,3173.8266,0.1903,0.4123,,0.1535,0,,,False,,
33P,5.1_010,3173.9028,3173.8266,3173.979,0.1913,0.4066,,0.1403,0,,,False,,
33P,5.1_010,3174.0552,3173.979,3174.1314,0.1913,0.403,,0.1562,0,,,False,,
33P,5.1_010,3174.2076,3174.1314,3174.2838,0.1913,0.3983,,0.1239,0,,,False,,
33P,5.1_010,3174.36,3174.2838,3174.4362,0.1913,0.393,,0.1682,0,,,False,,
33P,5.1_010,3174.5124,3174.4362,3174.5886,0.1913,0.3879,,0.1643,0,,,False,,
33P,5.1_010,3174.6648,3174.5886,3174.741,0.1908,0.38,,0.1919,0,,,False,,
33P,5.1_010,3174.8172,3174.741,3174.8934,0.1903,0.3713,,0.1782,0,,,False,,
33P,5.1_010,3174.9696,3174.8934,3175.0458,0.1898,0.364,,0.1977,0,,,False,,
33P,5.1_010,3175.122,3175.0458,3175.1982,0.1893,0.3572,,0.2278,0,,,False,,
33P,5.1_010,3175.2744,3175.1982,3175.3506,0.1888,0.3508,,0.1668,0,,,False,,
33P,5.1_010,3175.4268,3175.3506,3175.503,0.1894,0.3433,,0.2088,0,,,False,,
33P,5.1_010,3175.5792,3175.503,3175.6554,0.1902,0.336,,0.189,0,,,False,,
33P,5.1_010,3175.7316,3175.6554,3175.8078,0.1909,0.3292,,0.1828,0,,,False,,
33P,5.1_010,3175.884,3175.8078,3175.9602,0.182,0.3398,,0.1633,0,,,False,,
33P,5.1_010,3176.0364,3175.9602,3176.1126,0.1869,0.3257,,0.1569,0,,,False,,
33P,5.1_010,3176.1888,3176.1126,3176.265,0.191,0.3172,,0.1548,0,,,False,,
33P,5.1_010,3176.3412,3176.265,3176.4174,0.1934,0.3135,,0.1288,0,,,False,,
33P,5.1_010,3176.4936,3176.4174,3176.5698,0.1958,0.31,,0.1164,0,,,False,,
33P,5.1_010,3176.646,3176.5698,3176.7222,0.1962,0.3096,,0.1418,0,,,False,,
33P,5.1_010,3176.7984,3176.7222,3176.8746,0.1962,0.3098,,0.0979,0,,,False,,
33P,5.1_010,3176.9508,3176.8746,3177.027,0.1962,0.3101,,0.1044,0,,,False,,
33P,5.1_010,3177.1032,3177.027,3177.1794,0.1962,0.3125,,0.1843,0,,,False,,
33P,5.1_010,3177.2556,3177.1794,3177.3318,0.1962,0.315,,0.1721,0,,,False,,
33P,5.1_010,3177.408,3177.3318,3177.4842,0.196,0.3178,,0.1497,0,,,False,,
33P,5.1_010,3177.5604,3177.4842,3177.6366,0.1958,0.3211,,0.1234,0,,,False,,
33P,5.1_010,3177.7128,3177.6366,3177.789,0.1956,0.326,,0.0911,0,,,False,,
33P,5.1_010,3177.8652,3177.789,3177.9414,0.1954,0.3312,,0.116,0,,,False,,
33P,5.1_010,3178.0176,3177.9414,3178.0938,0.1952,0.3366,,0.1202,0,,,False,,
33P,5.1_010,3178.17,3178.0938,3178.2462,0.1944,0.3433,,0.1458,0,,,False,,
33P,5.1_010,3178.3224,3178.2462,3178.3986,0.1914,0.3537,,0.2055,0,,,False,,
33P,5.1_010,3178.4748,3178.3986,3178.551,0.1884,0.3594,,0.2416,0,,,False,,
33P,5.1_010,3178.6272,3178.551,3178.7034,0.1852,0.3656,,0.189,0,,,False,,
33P,5.1_010,3178.7796,3178.7034,3178.8558,0.183,0.3701,,0.1777,0,,,False,,
33P,5.1_010,3178.932,3178.8558,3179.0082,0.1819,0.3724,,0.1344,0,,,False,,
33P,5.1_010,3179.0844,3179.0082,3179.1606,0.1808,0.3756,,0.135,0,,,False,,
33P,5.1_010,3179.2368,3179.1606,3179.313,0.1797,0.3812,,0.1599,0,,,False,,
33P,5.1_010,3179.3892,3179.313,3179.4654,0.1786,0.3871,,0.2023,0,,,False,,
33P,5.1_010,3179.5416,3179.4654,3179.6178,0.178,0.3919,,0.1962,0,,,False,,
33P,5.1_010,3179.694,3179.6178,3179.7702,0.1783,0.392,,0.2055,0,,,False,,
33P,5.1_010,3179.8464,3179.7702,3179.9226,0.1785,0.3881,,0.1656,0,,,False,,
33P,5.1_010,3179.9988,3179.9226,3180.075,0.1788,0.3843,,0.1722,0,,,False,,
33P,5.1_010,3180.1512,3180.075,3180.2274,0.1791,0.3807,,0.151,0,,,False,,
33P,5.1_010,3180.3036,3180.2274,3180.3798,0.1806,0.3745,,0.1179,0,,,False,,
33P,5.1_010,3180.456,3180.3798,3180.5322,0.1863,0.36,,0.0941,0,,,False,,
33P,5.1_010,3180.6084,3180.5322,3180.6846,0.1917,0.3383,,0.0591,0,,,False,,
33P,5.1_010,3180.7608,3180.6846,3180.837,0.1783,0.3518,,0.0863,0,,,False,,
33P,5.1_010,3180.9132,3180.837,3180.9894,0.164,0.3708,,0.0729,0,,,False,,
33P,5.1_010,3181.0656,3180.9894,3181.1418,0.1492,0.4019,,0.0248,0,,,False,,
33P,5.1_010,3181.218,3181.1418,3181.2942,0.1315,0.4739,,0.0599,0,,,False,,
33P,5.1_010,3181.3704,3181.2942,3181.4466,0.1626,0.3976,,0.1159,0,,,False,,
33P,5.1_010,3181.5228,3181.4466,3181.599,0.1813,0.3715,,0.1259,0,,,False,,
33P,5.1_010,3181.6752,3181.599,3181.7514,0.1758,0.3964,,0.1663,0,,,False,,
33P,5.1_010,3181.8276,3181.7514,3181.9038,0.163,0.4369,,0.2158,0,,,False,,
33P,5.1_010,3181.98,3181.9038,3182.0562,0.109,0.6703,,0.3266,0,,,False,,
33P,5.1_010,3182.1324,3182.0562,3182.2086,0.0001,1.0,,0.4287,0,,,False,,
33P,5.1_010,3182.2848,3182.2086,3182.361,0.0001,1.0,,0.4149,0,,,False,,
33P,5.1_010,3182.4372,3182.361,3182.5134,0.0001,1.0,,0.4569,0,,,False,,
33P,5.1_010,3182.5896,3182.5134,3182.6658,0.0001,1.0,,0.5117,0,,,False,,
33P,5.1_010,3182.742,3182.6658,3182.8182,0.0001,1.0,,0.5174,0,,,False,,
33P,5.1_010,3182.8944,3182.8182,3182.9706,0.0001,1.0,,0.5216,0,,,False,,
33P,5.1_010,3183.0468,3182.9706,3183.123,0.0001,1.0,,0.5159,0,,,False,,
33P,5.1_010,3183.1992,3183.123,3183.2754,0.0001,1.0,,0.656,0,,,False,,
33P,5.1_010,3183.3516,3183.2754,3183.4278,0.0001,1.0,,0.6376,0,,,False,,
33P,5.1_010,3183.504,3183.4278,3183.5802,0.0001,1.0,,0.7413,0,,,False,,
33P,5.1_010,3183.6564,3183.5802,3183.7326,0.0002,1.0,,1.0,0,,,False,,
33P,5.1_010,3183.8088,3183.7326,3183.885,0.0001,1.0,,1.0,0,,,False,,
33P,5.1_010,3183.9612,3183.885,3184.0374,0.0001,1.0,,1.0,0,,,False,,
33P,5.1_010,3184.1136,3184.0374,3184.1898,0.0001,1.0,,1.0,0,,,False,,
33P,5.1_010,3184.266,3184.1898,3184.3422,0.0001,1.0,,1.0,0,,,False,,
33P,5.1_010,3184.4184,3184.3422,3184.4946,0.0001,1.0,,1.0,0,,,False,,
33P,5.1_010,3184.5708,3184.4946,3184.647,0.0007,1.0,,0.7498,0,,,False,,
33P,5.1_010,3184.7232,3184.647,3184.7994,0.0001,1.0,,0.6591,0,,,False,,
33P,5.1_010,3184.8756,3184.7994,3184.9518,0.0001,1.0,,0.7101,0,,,False,,
33P,5.1_010,3185.028,3184.9518,3185.1042,0.0001,1.0,,0.7507,0,,,False,,
33P,5.1_010,3185.1804,3185.1042,3185.2566,0.0001,1.0,,0.8388,0,,,False,,
33P,5.1_010,3185.3328,3185.2566,3185.409,0.0005,1.0,,0.8223,0,,,False,,
33P,5.1_010,3185.4852,3185.409,3185.5614,0.0001,1.0,,0.9425,0,,,False,,
33P,5.1_010,3185.6376,3185.5614,3185.7138,0.0001,1.0,,0.9957,0,,,True,36.7,GOOD
33P,5.1_020,3185.79,3185.7138,3185.8662,0.0001,1.0,,0.8995,0,,,True,36.7,GOOD
33P,5.1_020,3185.9424,3185.8662,3186.0186,0.0001,1.0,,0.6793,0,,,True,36.7,GOOD
33P,5.1_020,3186.0948,3186.0186,3186.171,0.112,0.8488,,0.4949,0,,,True,36.7,GOOD
33P,5.1_020,3186.2472,3186.171,3186.3234,0.1472,0.6462,,0.3596,0,,,True,36.7,GOOD
33P,5.1_020,3186.3996,3186.3234,3186.4758,0.1497,0.6378,,0.2559,0,,,True,36.7,GOOD
33P,5.1_020,3186.552,3186.4758,3186.6282,0.1522,0.6302,,0.2552,0,,,True,36.7,GOOD
33P,5.1_020,3186.7044,3186.6282,3186.7806,0.1546,0.6231,,0.2402,0,,,True,36.7,GOOD
33P,5.1_020,3186.8568,3186.7806,3186.933,0.1547,0.6257,,0.2649,0,,,True,36.7,GOOD
33P,5.1_020,3187.0092,3186.933,3187.0854,0.1521,0.6393,,0.2762,0,,,True,36.7,GOOD
33P,5.1_020,3187.1616,3187.0854,3187.2378,0.1495,0.6496,,0.245,0,,,True,36.7,GOOD
33P,5.1_020,3187.314,3187.2378,3187.3902,0.1322,0.7317,,0.2165,0,,,True,36.7,GOOD
33P,5.1_020,3187.4664,3187.3902,3187.5426,0.0997,0.9689,,0.3216,0,,,True,36.7,GOOD
33P,5.1_020,3187.6188,3187.5426,3187.695,0.0749,1.0,,0.3976,0,,,True,36.7,GOOD
33P,5.1_020,3187.7712,3187.695,3187.8474,0.0562,1.0,,0.4116,0,,,True,36.7,GOOD
33P,5.1_020,3187.9236,3187.8474,3187.9998,0.0416,1.0,,0.3593,0,,,True,36.7,GOOD
33P,5.1_020,3188.076,3187.9998,3188.1522,0.0245,1.0,,0.3806,0,,,True,36.7,GOOD
33P,5.1_020,3188.2284,3188.1522,3188.3046,0.0124,1.0,,0.3889,0,,,True,36.7,GOOD
33P,5.1_020,3188.3808,3188.3046,3188.457,0.0566,1.0,,0.4011,0,,,True,36.7,GOOD
33P,5.1_020,3188.5332,3188.457,3188.6094,0.099,0.9575,,0.4223,0,,,True,36.7,GOOD
33P,5.1_020,3188.6856,3188.6094,3188.7618,0.1453,0.6446,,0.3689,0,,,True,36.7,GOOD
33P,5.1_020,3188.838,3188.7618,3188.9142,0.1545,0.6018,,0.2872,0,,,True,36.7,GOOD
33P,5.1_020,3188.9904,3188.9142,3189.0666,0.1556,0.5934,,0.2728,0,,,True,36.7,GOOD
33P,5.1_020,3189.1428,3189.0666,3189.219,0.1566,0.5851,,0.32,0,,,True,36.7,GOOD
33P,5.1_020,3189.2952,3189.219,3189.3714,0.1577,0.5826,,0.3413,0,,,True,36.7,GOOD
33P,5.1_020,3189.4476,3189.3714,3189.5238,0.1588,0.5804,,0.2386,0,,,True,36.7,GOOD
33P,5.1_020,3189.6,3189.5238,3189.6762,0.1566,0.5906,,0.2669,0,,,True,36.7,GOOD
33P,5.1_020,3189.7524,3189.6762,3189.8286,0.1517,0.6043,,0.2486,0,,,True,36.7,GOOD
33P,5.1_020,3189.9048,3189.8286,3189.981,0.1282,0.6948,,0.2087,0,,,True,36.7,GOOD
33P,5.1_020,3190.0572,3189.981,3190.1334,0.0792,1.0,,0.2843,0,,,True,36.7,GOOD
